item,rank,gender,isIdentity,hasref,refitem,exurl,wmurl,wmproj
Q23023240,NormalRank,Q6581097,true,false,,,,
Q2304068,NormalRank,Q6581097,true,false,,,,
Q2398472,NormalRank,Q6581097,true,false,,,,
Q24951199,NormalRank,Q6581097,true,false,,,,
Q26845654,NormalRank,Q6581097,true,false,,,,
Q2821367,NormalRank,Q6581097,true,false,,,,
Q2837082,NormalRank,Q6581097,true,false,,,,
Q293119,NormalRank,Q6581072,true,true,false,false,false,true
Q2964323,NormalRank,Q6581097,true,false,,,,
Q30004980,NormalRank,Q6581097,true,false,,,,
Q30005153,NormalRank,Q6581097,true,false,,,,
Q30005640,NormalRank,Q6581072,true,false,,,,
Q30121857,NormalRank,Q6581097,true,false,,,,
Q3123070,NormalRank,Q6581097,true,false,,,,
Q313239,NormalRank,Q6581097,true,true,false,false,false,true
Q313239,NormalRank,Q6581097,true,true,true,true,false,false
Q313239,NormalRank,Q6581097,true,true,true,false,false,false
Q3218355,NormalRank,Q6581097,true,false,,,,
Q324108,NormalRank,Q6581097,true,false,,,,
Q3310864,NormalRank,Q6581097,true,false,,,,
Q3317754,NormalRank,Q6581097,true,false,,,,
Q3326215,NormalRank,Q6581097,true,false,,,,
Q3358300,NormalRank,Q6581097,true,false,,,,
Q3461134,NormalRank,Q6581097,true,false,,,,
Q3461135,NormalRank,Q6581097,true,false,,,,
Q3472369,NormalRank,Q6581097,true,false,,,,
Q3530011,NormalRank,Q6581097,true,false,,,,
Q3530016,NormalRank,Q6581097,true,false,,,,
Q3530022,NormalRank,Q6581097,true,false,,,,
Q372679,NormalRank,Q6581097,true,true,false,false,false,true
Q372780,NormalRank,Q6581097,true,false,,,,
Q401392,NormalRank,Q6581097,true,false,,,,
Q434377,NormalRank,Q6581097,true,false,,,,
Q445841,NormalRank,Q6581097,true,false,,,,
Q548003,NormalRank,Q6581097,true,true,false,false,false,true
Q56300506,NormalRank,Q6581097,true,false,,,,
Q56576583,NormalRank,Q6581072,true,true,false,false,false,true
Q64030556,NormalRank,Q6581097,true,false,,,,
Q64772442,NormalRank,Q6581097,true,false,,,,
Q6493863,NormalRank,Q6581097,true,false,,,,
Q66360669,NormalRank,Q6581097,true,false,,,,
Q6889310,NormalRank,Q6581097,true,false,,,,
Q77243127,NormalRank,Q6581097,true,false,,,,
Q775684,NormalRank,Q6581097,true,false,,,,
Q85983603,NormalRank,Q6581072,true,false,,,,
Q85984185,NormalRank,Q6581072,true,false,,,,
Q85984217,NormalRank,Q6581072,true,false,,,,
Q861710,NormalRank,Q6581097,true,false,,,,
Q94579756,NormalRank,Q6581072,true,false,,,,
Q95114007,NormalRank,Q6581097,true,true,false,false,false,true
Q98491629,NormalRank,Q6581097,true,false,,,,
Q98497406,NormalRank,Q6581097,true,false,,,,
Q98914544,NormalRank,Q6581097,true,false,,,,
Q99522144,NormalRank,Q6581097,true,false,,,,
